category,title,price,img_url,Brand,Material,Body Finish,Application Area,Contry of Origin,IP Rating,Warranty,Mounting System,Height,Diameter,Lamp Type,Length,Width,LED Color (CCT),Dimmable,Voice Control,Location,Cutout Diameter,Wattage,Voltage,Technical Specsheet
ceiling-lights,ANKUR ZANE CANE MESH PENDANT LIGHT,"₹ 10,000",//www.ankurlighting.com/cdn/shop/products/ankur-zane-cane-mesh-pendant-light-ankur-lighting-1.png?v=1695131809&width=1250,Ankur Lighting,Cane,,Indoor (Dry Rated),China,,12 Months,Surface,230MM (0.75feet.),450MM (1.5feet.),E27,,,,,,,,,,
ceiling-lights,ANKUR CANE HAT BAMBOO PENDANT LIGHT,"₹ 15,500",//www.ankurlighting.com/cdn/shop/products/ankur-cane-hat-bamboo-pendant-light-ankur-lighting-1.jpg?v=1695131809&width=1250,Ankur Lighting,Bamboo / Cane,,Indoor (Dry Rated),,IP 20,12 Months,Surface,220MM (0.72 feet.),,E27,600MM (2 Feet.),400MM (1.3 Feet.),,No,,,,,,
ceiling-lights,ANKUR STAN METAL HANGING LIGHT,"₹ 2,950",//www.ankurlighting.com/cdn/shop/products/ankur-stan-metal-hanging-light-ankur-lighting-1.jpg?v=1695131809&width=1250,Ankur Lighting,Metal,Brush Gold / Black,Indoor (Dry Rated),,IP 20,12 Months,Surface,350MM (1.14 Feet),450MM (1.47 Feet),E27,,,,,,,,,,
ceiling-lights,ANKUR BALI ROUND GLASS LED HANGING LIGHT,"₹ 9,800",//www.ankurlighting.com/cdn/shop/products/ankur-bali-round-glass-led-hanging-light-ankur-lighting-1.jpg?v=1695131796&width=1250,Ankur Lighting,Metal,Gold,Indoor (Dry Rated),,IP 20,12 Months,Surface,130MM (0.43 feet.),310MM (1.02 feet.),LED COB,,,,,,,,5,,
ceiling-lights,ANKUR CYLINDER GLASS HANGING LIGHT,"₹ 9,800",//www.ankurlighting.com/cdn/shop/products/ankur-cylinder-glass-hanging-light-ankur-lighting-1.jpg?v=1695131796&width=1250,,Metal,Gold,Indoor (Dry Rated),,IP 20,12 Months,Surface,260MM (0.85 feet.),180MM (0.59 feet.),LED COB,,,,,,,,5,,
ceiling-lights,ANKUR BROKIS KNOT DISCO GLASS LED PENDANT LIGHT,"₹ 10,800",//www.ankurlighting.com/cdn/shop/products/ankur-brokis-knot-disco-glass-led-pendant-light-ankur-lighting-1.jpg?v=1695131796&width=1250,Ankur Lighting,Glass,Gold,Indoor (Dry Rated),,IP 20,12 Months,Surface,280MM (0.92 feet.),310MM (1.02 feet.),LED SMD,,,,,,,,5,,
ceiling-lights,ANKUR DIVINE GRADIENT ROSE GOLD GLASS HANGING LIGHT,"₹ 9,900",//www.ankurlighting.com/cdn/shop/products/ankur-divine-gradient-rose-gold-glass-hanging-light-ankur-lighting-1.jpg?v=1695131782&width=1250,Ankur Lighting,Glass,Rose Gold,Indoor (Dry Rated),,IP 20,12 Months,Surface,420MM (1.38 feet.),200MM (0.66 feet.),E27,,,,,,,,,,
ceiling-lights,ANKUR SAMARA ROSE GOLD METAL CAGE WITH FROSTED GLASS PENDANT LIGHT,"₹ 9,800",//www.ankurlighting.com/cdn/shop/products/ankur-samara-rose-gold-metal-cage-with-frosted-glass-pendant-light-ankur-lighting-1.jpg?v=1695131782&width=1250,Ankur Lighting,Metal,Rose Gold,Indoor (Dry Rated),,IP 20,12 Months,Surface,290MM (0.95 Feet.),,E27,290MM (0.95 Feet.),290MM (0.95 Feet.),,,,,,,,
ceiling-lights,ANKUR WILDER DOME HANGING LIGHT,"₹ 6,500",//www.ankurlighting.com/cdn/shop/products/ankur-wilder-dome-hanging-light-ankur-lighting-1.jpg?v=1695131782&width=1250,Ankur Lighting,Metal,Copper,Indoor (Dry Rated),,,,Surface,350MM (1.15 feet.),500MM (1.64 feet.),E27,,,,,,,,,,
ceiling-lights,ANKUR BERLIN GLASS DOME LED PENDANT LIGHT,"₹ 17,500",//www.ankurlighting.com/cdn/shop/products/ankur-berlin-glass-dome-led-pendant-light-ankur-lighting-1.jpg?v=1695131764&width=1250,Ankur Lighting,Glass,Clear Amber,Indoor (Dry Rated),,IP 20,12 Months,Surface,440MM (1.44 feet.),240MM (0.79 feet.),LED COB,,,,,,,,24,,
ceiling-lights,ANKUR MINI DOME WITH CAGE HANGING LIGHT,"₹ 1,850",//www.ankurlighting.com/cdn/shop/products/ankur-mini-dome-with-cage-hanging-light-ankur-lighting-1.jpg?v=1695131764&width=1250,Ankur Lighting,Aluminium,Black,Indoor (Dry Rated),,IP 20,12 Months,Surface,250MM (0.8 feet.),320MM (1.04 feet.),E27,,,,,,,,,,
ceiling-lights,ANKUR HALO WIDE GLASS LED PENDANT LIGHT,"₹ 14,000",//www.ankurlighting.com/cdn/shop/products/ankur-halo-wide-glass-led-pendant-light-ankur-lighting-1.jpg?v=1695131746&width=1250,Ankur Lighting,Metal,Gold,Indoor (Dry Rated),,IP 20,12 Months,Surface,150MM (0.49 feet.),230MM (0.75 feet.),,,,,,,,,8,,
ceiling-lights,ANKUR CARAVAGGIO ALUMINIUM DEEP DOME HANGING LIGHT,"₹ 3,200",//www.ankurlighting.com/cdn/shop/products/ankur-caravaggio-aluminium-deep-dome-hanging-light-ankur-lighting-1.jpg?v=1695131746&width=1250,Ankur Lighting,Aluminium,Black,Indoor (Dry Rated),,IP 20,12 Months,Surface,(1.3 FEET) 400,(1.5 feet) 440,E27,,,,,,,,,,
ceiling-lights,ANKUR CONE GLASS PENDANT,"₹ 6,800",//www.ankurlighting.com/cdn/shop/products/ankur-cone-glass-pendant-ankur-lighting-1.jpg?v=1695131746&width=1250,Ankur Lighting,Glass,Brass Gold,Indoor (Dry Rated),,IP 20,12 Months,Surface,160MM (0.52 feet.),210MM (0.69 feet.),E27,,,,,,,,,,
ceiling-lights,ANKUR BLACK MODERN HANGING,"₹ 9,500",//www.ankurlighting.com/cdn/shop/products/ankur-black-modern-hanging-ankur-lighting-1.jpg?v=1695131724&width=1250,Ankur Lighting,Metal,Black,Indoor (Dry Rated),,IP 20,,Surface,300MM (0.98 feet.),400MM (1.31 feet.),E27,,,,,,,,,,
ceiling-lights,ANKUR JANE RETRO NATURAL BAMBOO CANE AND FABRIC PENDANT LIGHT,"₹ 18,500",//www.ankurlighting.com/cdn/shop/products/ankur-jane-retro-natural-bamboo-cane-and-fabric-pendant-light-ankur-lighting-1.jpg?v=1695131724&width=1250,Ankur Lighting,Bamboo / Cane,,Indoor (Dry Rated),,IP 20,12 Months,Surface,380MM (1.25 feet.),350MM (1.15 feet.),E27,,,,,,,,,,
ceiling-lights,ANKUR SQUARE CAGE CONCRETE HANGING,"₹ 9,800",//www.ankurlighting.com/cdn/shop/products/ankur-square-cage-concrete-hanging-ankur-lighting-1.jpg?v=1695131688&width=1250,Ankur Lighting,Concrete,Smooth Concrete finish with black metal frames,Indoor (Dry Rated),,IP 20,,Surface,300MM (1 Feet),300MM (1 Feet),E27,,,,,,,,,,
ceiling-lights,ANKUR GOLDEN CAGE CONCRETE HANGING,"₹ 7,400",//www.ankurlighting.com/cdn/shop/products/ankur-golden-cage-concrete-hanging-ankur-lighting-1.jpg?v=1695131688&width=1250,Ankur Lighting,Metal,Black Cylinder / Golden Frames,Indoor (Dry Rated),,IP 20,12 Months,Surface,285MM (0.94 feet.),,E27,205MM (0.67 feet.),205MM (0.67 feet.),,,,,,,,
ceiling-lights,ANKUR GOLD LEAF CONCRETE HANGING,"₹ 6,800",//www.ankurlighting.com/cdn/shop/products/ankur-gold-leaf-concrete-hanging-ankur-lighting-1.jpg?v=1695131674&width=1250,Ankur Lighting,Concrete,Dark Grey / Wood,Indoor (Dry Rated),,IP 20,12 Months,Surface,300MM (0.98 feet.),230MM (0.75 feet.),E27,,,,,,,,,,
ceiling-lights,ANKUR FLOWER CONCRETE HANGING,"₹ 6,200",//www.ankurlighting.com/cdn/shop/products/ankur-flower-concrete-hanging-ankur-lighting-1.jpg?v=1695131675&width=1250,,Concrete,,Indoor (Dry Rated),,IP 20,12 Months,Surface,150MM (0.49 feet.),350MM (1.15 feet.),E27,,,,,,,,,,
ceiling-lights,Ankur Painted Cylindrical Concrete Hanging,"₹ 7,800",//www.ankurlighting.com/cdn/shop/products/ankur-painted-cylindrical-concrete-hanging-ankur-lighting-1.jpg?v=1695131654&width=1250,,,,,,,,,,,,,,,,,,,,,
ceiling-lights,ANKUR CONCRETE DOME HANGING,"₹ 6,800",//www.ankurlighting.com/cdn/shop/products/ankur-concrete-dome-hanging-ankur-lighting-1.jpg?v=1695131654&width=1250,Ankur Lighting,Concrete,,Indoor (Dry Rated),,IP 20,12 Months,Surface,295MM (0.97 feet.),250MM (0.82 feet.),E27,,,,,,,,,,
ceiling-lights,ANKUR CONE CONCRETE HANGING,"₹ 7,800",//www.ankurlighting.com/cdn/shop/products/ankur-cone-concrete-hanging-ankur-lighting-1.jpg?v=1695131654&width=1250,Ankur Lighting,Concrete,Rough Concrete finish,Indoor (Dry Rated),,IP 20,12 Months,Surface,230MM (0.75 feet.),150MM (0.49 feet.),E27,,,,,,,,,,
ceiling-lights,ANKUR HAVANA CLEAR GLASS CONE TRIM GLOBE HANGING LIGHT,"₹ 4,950",//www.ankurlighting.com/cdn/shop/products/ankur-clear-glass-hanging-light-ankur-lighting-1.jpg?v=1695131597&width=1250,Ankur Lighting,Glass,Gold,Indoor (Dry Rated),,IP 20,12 Months,Surface,,(1 feet) 300,G9,,,,No,,,,,AC100-240V,
ceiling-lights,ANKUR SLIM CONE LUNGO COFFEE COLOUR LED PENDANT LIGHT,"₹ 6,800",//www.ankurlighting.com/cdn/shop/files/ankur-slim-cone-lungo-coffee-colour-led-pendant-light-ankur-lighting-1.jpg?v=1695131597&width=1250,Ankur Lighting,Metal,Coffee finish,Indoor (Dry Rated),,IP 20,12 Months,Surface,715MM (2.34 Feet.),30MM (0.09 Feet.),LED COB,,,,,,,,5,,
ceiling-lights,ANKUR CONCRETE CYLINDRICAL HANGING LIGHT,"₹ 3,800",//www.ankurlighting.com/cdn/shop/products/ankur-concrete-cylindrical-hanging-light-ankur-lighting-1.jpg?v=1695131566&width=1250,Ankur Lighting,Concrete,,Indoor (Dry Rated),,IP 20,12 Months,Surface,220MM (0.72 feet.),180MM (0.59 feet.),E27,,,,,,,,,,
ceiling-lights,ANKUR MINI CUBE CONCRETE HANGING,"₹ 4,400",//www.ankurlighting.com/cdn/shop/products/ankur-mini-cube-concrete-hanging-ankur-lighting-1.jpg?v=1695131566&width=1250,Ankur Lighting,Concrete,Grey,Indoor (Dry Rated),,IP 20,12 Months,Surface,105MM (0.34 feet.),105MM (0.34 feet.),E14,,,,,,,,,,
ceiling-lights,ANKUR PAINTED CONE CONCRETE HANGING,"₹ 7,800",//www.ankurlighting.com/cdn/shop/products/ankur-painted-cone-concrete-hanging-ankur-lighting-1.jpg?v=1695131565&width=1250,,,,,,,,,,,,,,,,,,,,,
ceiling-lights,ANKUR CONCRETE HANGING,"₹ 5,800",//www.ankurlighting.com/cdn/shop/products/ankur-concrete-hanging-ankur-lighting-1.jpg?v=1695131566&width=1250,Ankur Lighting,Concrete,Grey,Indoor (Dry Rated),,IP 20,12 Months,Surface,200MM (0.66 feet.),95MM (0.31 feet.),E27,,,,,,,,,,
ceiling-lights,ANKUR TRI COLOURED PYRAMID CONCRETE HANGING LIGHT,"₹ 5,500",//www.ankurlighting.com/cdn/shop/products/ankur-tri-coloured-pyramid-concrete-hanging-light-ankur-lighting-1.jpg?v=1695131548&width=1080,,,,,,,,,,,,,,,,,,,,,
ceiling-lights,ANKUR METAL MESH CONE CONCRETE HANGING,"₹ 4,850",//www.ankurlighting.com/cdn/shop/products/ankur-metal-mesh-cone-concrete-hanging-ankur-lighting-1.jpg?v=1695131548&width=1250,Ankur Lighting,Concrete,Grey,Indoor (Dry Rated),,IP 20,12 Months,Surface,160MM (0.52 feet),160MM (0.52 feet),E27,,,,,,,,,,
ceiling-lights,Ankur Metal Mesh Round Concrete Hanging,"₹ 4,850",//www.ankurlighting.com/cdn/shop/products/ankur-metal-mesh-round-concrete-hanging-ankur-lighting-1.jpg?v=1695131548&width=1250,Ankur Lighting,Concrete,Grey,Indoor (Dry Rated),,IP 20,12 Months,Surface,160MM (0.52 feet.),160MM (0.52 feet.),E27,,,,,,,,,,
ceiling-lights,ANKUR METAL MESH CUBE CONCRETE HANGING,"₹ 4,850",//www.ankurlighting.com/cdn/shop/products/ankur-metal-mesh-cube-concrete-hanging-ankur-lighting-1.jpg?v=1695131527&width=1250,Ankur Lighting,Concrete,Grey,Indoor (Dry Rated),,IP 20,12 Months,Surface,125MM (0.41 feet),,E27,130MM (0.42 feet),130MM (0.42 feet),,,,,,,,
ceiling-lights,ANKUR BARN METAL PENDANT LIGHT,"₹ 2,450",//www.ankurlighting.com/cdn/shop/products/ankur-barn-metal-pendant-light-ankur-lighting-1.jpg?v=1695131421&width=1250,Ankur Lighting,Aluminium,Red,Indoor (Dry Rated),,IP 20,12 Months,Surface,(8.8 inch) 225,(11 inch) 280,E27,,,,No,,,,,,
ceiling-lights,ANKUR METAL CAGE PENDANT LIGHT,"₹ 3,199",//www.ankurlighting.com/cdn/shop/products/ankur-metal-cage-pendant-light-ankur-lighting-1.jpg?v=1695131421&width=1250,Ankur Lighting,Aluminium,Black Powder Coating,Indoor (Dry Rated),,IP 20,12 Months,Surface,240MM (0.78 feet.),280MM (0.9 feet.),E27,,,,,,,,,,
ceiling-lights,ANKUR VINTAGE RETRO CAGE HANGING PENDANT LIGHT,"₹ 1,650",//www.ankurlighting.com/cdn/shop/products/ankur-vintage-retro-cage-hanging-pendant-light-ankur-lighting-1.jpg?v=1695131422&width=1250,Ankur Lighting,Metal,Black,Indoor (Dry Rated),,,,,203MM (0.66 feets.),279MM (0.91 feets.),E27,,,,,,,,,,
ceiling-lights,ANKUR DOUBLE ROPE HANGING,"₹ 3,000",//www.ankurlighting.com/cdn/shop/products/ankur-double-rope-hanging-ankur-lighting-1.jpg?v=1695131407&width=1250,Ankur Lighting,,Jute Rope,Indoor (Dry Rated),,IP 20,12 Months,Surface,,,E27,,,,,,,,,,
ceiling-lights,ANKUR CYLINDER PENDANT HANGING SPOT LIGHT,"₹ 4,500",//www.ankurlighting.com/cdn/shop/files/ankur-cylinder-pendant-hanging-spot-light-ankur-lighting-1.jpg?v=1695131356&width=1250,Ankur Lighting,Aluminium,Black,Indoor (Dry Rated),,IP 20,12 Months,Surface,116MM (4.5 inch),100 MM (4 inch),LED COB,,,6500K,,,,,15,AC100-240V,
ceiling-lights,ANKUR EGG METAL PENDANT LIGHT,"₹ 2,950",//www.ankurlighting.com/cdn/shop/products/ankur-egg-metal-pendant-light-ankur-lighting-1.jpg?v=1695131247&width=1250,Ankur Lighting,Aluminium,White,Indoor (Dry Rated),India,IP 20,12 Months,Surface,320MM (1.04 feet.),300MM (0.98 feet.),E27,,,,,,,,20,,
ceiling-lights,ANKUR HALF DOME METAL PENDANT LIGHT,"₹ 2,800",//www.ankurlighting.com/cdn/shop/products/ankur-half-dome-metal-pendant-light-ankur-lighting-1.jpg?v=1695131247&width=1250,Ankur Lighting,Aluminium,White,Indoor (Dry Rated),,IP 20,12 Months,Surface,,,E27,,,,,,,,,110-220V,
ceiling-lights,ANKUR MAGIC IN MILAN CONTEMPORARY CHANDELIER,"₹ 46,500",//www.ankurlighting.com/cdn/shop/products/ankur-magic-in-milan-contemporary-chandelier-ankur-lighting-1.jpg?v=1695132620&width=1250,Ankur Lighting,Glass,Blue and Brown,Indoor (Dry Rated),,,12 Months,Surface,700,800,E14,,,,,,,,,,
ceiling-lights,ANKUR GOLD CROWN LUXURY CRYSTAL CHANDELIER IN LED,"₹ 28,500",//www.ankurlighting.com/cdn/shop/products/ankur-gold-crown-luxury-crystal-chandelier-in-led-ankur-lighting-1.jpg?v=1695132519&width=1250,Ankur Lighting,Metal,Gold,Indoor (Dry Rated),,IP 20,12 Months,Surface,,(2.6 feet) 800,LED SMD,,,,,,,,,,
ceiling-lights,ANKUR MODERN SMOKE CROWN MULTILAYER CRYSTAL DOUBLE HEIGHT CHANDELIER,"₹ 78,500",//www.ankurlighting.com/cdn/shop/products/ankur-modern-smoke-crown-multilayer-crystal-double-height-chandelier-ankur-lighting-1.jpg?v=1695132519&width=1250,Ankur Lighting,Metal,Smoky and Clear Glass,Indoor (Dry Rated),,IP 20,12 Months,Surface,2500,800,,,,,,,Indoor (Dry Rated),,,,
ceiling-lights,ANKUR INTERSTELLER MODERN DOUBLE HEIGHT LED RINGS CHANDELIER,"₹ 88,000",//www.ankurlighting.com/cdn/shop/products/ankur-intersteller-modern-double-height-led-rings-chandelier-ankur-lighting-1.jpg?v=1695132483&width=1250,Ankur Lighting,Metal,ROSE GOLD,Indoor (Dry Rated),India,,12 Months,Surface,(11.4 feet) 3500,(2.6 feet) 800,,,,,,,Indoor (Dry Rated),,,,
ceiling-lights,ANKUR TREE BRANCH RAIN DROP MODERN CRYSTAL CHANDELIER,"₹ 34,500",//www.ankurlighting.com/cdn/shop/products/ankur-tree-branch-rain-drop-modern-crystal-chandelier-ankur-lighting-1.jpg?v=1695132461&width=1250,Ankur Lighting,Metal,Gold,Indoor (Dry Rated),,,12 Months,Surface,,1200,,,,,,,,600MM (1.97 feet.),,,
ceiling-lights,ANKUR GEOM HEXAGON 3 RING CONTEMPORARY LED CHANDELIER,"₹ 34,900",//www.ankurlighting.com/cdn/shop/products/ankur-geom-hexagon-3-ring-contemporary-led-chandelier-ankur-lighting-1.png?v=1695132437&width=1250,Ankur Lighting,Aluminium,Gold,Indoor (Dry Rated),China,IP 20,12 Months,Surface,2000MM (6.6 feet.),965MM (3.1 feet.),LED SMD,965MM (3.17 feet.),2000MM (6.56 feet.),,,,,,40,AC100-240V,
ceiling-lights,ANKUR MATITA GLASS CONTEMPORARY RECTANGULAR LED CHANDELIER,"₹ 48,500",//www.ankurlighting.com/cdn/shop/products/ankur-matita-glass-contemporary-rectangular-led-chandelier-ankur-lighting-1.jpg?v=1695132415&width=1250,,Glass,Brushed Brass,Indoor (Dry Rated),,IP 20,12 Months,Surface,340MM (1.12 feet),,LED SMD,800MM (2.6 feet.),350MM (1.14 feet.),,,,,,,,
ceiling-lights,ANKUR CRISS CROSS THREEQ ROUND CONTEMPORARY CRYSTAL CHANDELIER,"₹ 32,500",//www.ankurlighting.com/cdn/shop/products/ankur-criss-cross-threeq-round-contemporary-crystal-chandelier-ankur-lighting-1.jpg?v=1695132393&width=1250,Ankur Lighting,Glass,Brushed Brass,Indoor (Dry Rated),,IP 20,12 Months,Surface,1500MM (4.92 feet.),#VALUE!,,,,,,,,,,,Download SpecSheet
ceiling-lights,ANKUR THE STRING OF PEARLS CHANDELIER,"₹ 34,500",//www.ankurlighting.com/cdn/shop/products/ankur-the-string-of-pearls-chandelier-ankur-lighting-1.jpg?v=1695132394&width=1250,Ankur Lighting,Metal,Brushed Brass,Indoor (Dry Rated),,,,Surface,1200MM (4 feet.),100MM (0.32 feet.),,,,,,,,,,,
ceiling-lights,ANKUR RECTANGULAR MANOOI STYLE CLEAR CRYSTAL CHANDELIER CUSTOMIZED,"₹ 32,500",//www.ankurlighting.com/cdn/shop/files/ankur-rectangular-manooi-style-clear-crystal-chandelier-customized-ankur-lighting-1.jpg?v=1695132320&width=1250,Ankur Lighting,Metal,,Indoor (Dry Rated),,IP 20,12 Months,Surface,,,LED SMD,1500MM (5 Feet),600MM (2 Feet),,,,,,,,
ceiling-lights,ANKUR ROUND CRYSTAL CHANDELIER WITH GOLD METAL PLATE,"₹ 48,500",//www.ankurlighting.com/cdn/shop/products/ankur-round-crystal-chandelier-with-gold-metal-plate-ankur-lighting-1.jpg?v=1695132187&width=1250,Ankur Lighting,Glass,Golden,Indoor (Dry Rated),,IP 20,12 Months,Surface,330MM (1.08 Feet),500MM (1.6 Feet),E14,,,,,,,,,,
ceiling-lights,ANKUR MAISON 6 LIGHTS MILKY GLOBE WITH GOLDEN METAL CHANDELIER,"₹ 24,500",//www.ankurlighting.com/cdn/shop/products/ankur-maison-6-lights-milky-globe-with-golden-metal-chandelier-ankur-lighting-1.jpg?v=1695132172&width=1250,Ankur Lighting,Metal,Gold,Indoor (Dry Rated),,IP 20,,Surface,390MM (1.27 feet.),,E27,510MM (1.67 feet.),510MM (1.67 feet.),,,,,,,,
ceiling-lights,ANKUR GEOM ABSTRACT MODERN CONTEMORARY LED CHANDELIER,"₹ 42,000",//www.ankurlighting.com/cdn/shop/products/ankur-geom-abstract-modern-contemorary-led-chandelier-ankur-lighting-1.jpg?v=1695132148&width=1250,Ankur Lighting,Metal,Gold,Indoor (Dry Rated),,IP 20,12 Months,Surface,,,LED SMD,1410MM (4.63 feet.),300MM (0.98 feet.),,,,,,,,
ceiling-lights,ANKUR RECTANGLE 4 LAMP CASA ANTIQUE BRASS METAL WITH GLASS CHANDELIER,"₹ 22,500",//www.ankurlighting.com/cdn/shop/products/ankur-rectangle-4-lamp-casa-antique-brass-metal-with-glass-chandelier-ankur-lighting-1.jpg?v=1695132114&width=1250,Ankur Lighting,Metal,Golden,Indoor (Dry Rated),,IP 20,,Surface,480MM (1.57 Feet),,E27,790MM (2.59 Feet),220MM (0.72 Feet),,,,,,,,
ceiling-lights,ANKUR LASER CUT METAL MAPLE LEAF CHANDELIER,"₹ 48,000",//www.ankurlighting.com/cdn/shop/products/ankur-laser-cut-metal-maple-leaf-chandelier-ankur-lighting-1.jpg?v=1695132114&width=1250,Ankur Lighting,Stainless Steel,Silver,Indoor (Dry Rated),,,12 Months,Surface,950,800,G9,,,,,,,,,,
ceiling-lights,ANKUR ZENITH BACCARAT STYLE BLACK CRYSTAL CHANDELIER,"₹ 1,75,000",//www.ankurlighting.com/cdn/shop/products/ankur-zenith-baccarat-style-black-crystal-chandelier-ankur-lighting-1.png?v=1695132047&width=1250,Ankur Lighting,Metal,Black,Indoor (Dry Rated),,,,Surface,1000MM (3.3 feet.),800MM (2.6 feet.),E27,,,,,,,,,110-220V,
ceiling-lights,ANKUR PENTA GLO CONTEMPORARY DOUBLE HEIGHT GLASS CHANDELIER,"₹ 1,19,500",//www.ankurlighting.com/cdn/shop/products/ankur-penta-glo-contemporary-double-height-glass-chandelier-ankur-lighting-1.jpg?v=1695132024&width=1250,Ankur Lighting,Glass,Rosegold,Indoor (Dry Rated),India,IP 20,12 Months,Surface,2400MM (8 feet.),600MM (2 feet.),G4,,,,,,,,,,Download SpecSheet
ceiling-lights,ANKUR JONUS 8 LIGHT SMOKE GREY WITH BLACK METAL LINEAR CHANDELIER,"₹ 28,000",//www.ankurlighting.com/cdn/shop/products/ankur-jonus-8-light-smoke-grey-with-black-metal-linear-chandelier-ankur-lighting-1.jpg?v=1695131964&width=1250,Ankur Lighting,Metal,Black / smoke,Indoor (Dry Rated),,IP 20,12 Months,Surface,235MM (0.77 feet.),,G9,910MM (2.99 feet.),610MM (2 feet.),,,,,,,,
ceiling-lights,ANKUR FIREFLY RING MODERN LED CHANDELIER,"₹ 34,500",//www.ankurlighting.com/cdn/shop/products/ankur-firefly-ring-chandelier-ankur-lighting-1.jpg?v=1695131936&width=1250,Ankur Lighting,Glass,Black,Indoor (Dry Rated),,IP 20,12 Months,Surface,(1.3 feet) 390MM,(3.7 feet) 1130MM,G4,,,,,,,,,,
ceiling-lights,ANKUR FIREFLY CHANDELIER,"₹ 23,000",//www.ankurlighting.com/cdn/shop/products/ankur-firefly-chandelier-ankur-lighting-1.png?v=1695131936&width=1250,Ankur Lighting,Glass,Black,Indoor (Dry Rated),,IP 20,12 Months,Surface,(1.6 feet) 500,(1.6 feet) 500,G4,,,,,,,,,,
ceiling-lights,ANKUR BRANCH ARM HEAD CHANDELIER,"₹ 19,800",//www.ankurlighting.com/cdn/shop/products/ankur-branch-arm-head-chandelier-ankur-lighting-1.jpg?v=1695131936&width=1250,Ankur Lighting,Metal,Gold / Amber,Indoor (Dry Rated),,IP 20,12 Months,Surface,520MM (1.71 feet.),,E27,1300MM (4.27 feet.),750MM (2.46 feet.),,,,,,,,
ceiling-lights,18 LIGHTS CROWN DIAMOND CRYSTAL CHANDELIER,"₹ 46,800",//www.ankurlighting.com/cdn/shop/products/18-lights-crown-diamond-crystal-chandelier-ankur-lighting-1.jpg?v=1695131913&width=1250,Ankur Lighting,Metal,Gold,Indoor (Dry Rated),,IP 20,12 Months,Surface,,,G9,610MM (2 feet.),570MM (1.87 feet.),,No,,,,,,
ceiling-lights,ANKUR 15 LIGHTS VEGAS GOLDEN CRYSTAL CHANDELIER,"₹ 69,000",//www.ankurlighting.com/cdn/shop/products/ankur-15-lights-vegas-golden-crystal-chandelier-ankur-lighting-1.jpg?v=1695131913&width=1250,Ankur Lighting,Metal,Gold,Indoor (Dry Rated),,IP 20,12 Months,Surface,850MM (2.79 feet.),,E14,810MM (2.66 feet.),810MM (2.66 feet.),,,,,,,,
ceiling-lights,ANKUR VEGAS 8 LIGHT GOLDEN ARMS WITH CRYSTAL CHANDELIER,"₹ 54,000",//www.ankurlighting.com/cdn/shop/products/ankur-vegas-8-light-golden-arms-with-crystal-chandelier-ankur-lighting-1.jpg?v=1695131873&width=2480,Ankur Lighting,Metal,Golden,Indoor (Dry Rated),,IP 20,12 Months,Surface,700MM (2.29 Feet),,E14,660MM (2.16 Feet),660MM (2.16 Feet),,,,,,,,
ceiling-lights,ANKUR IRIS 32 LIGHTS CLEAR CRYSTAL GRAND CHANDELIER,"₹ 1,95,000",//www.ankurlighting.com/cdn/shop/products/ankur-iris-32-lights-clear-crystal-grand-chandelier-ankur-lighting-1.jpg?v=1695131872&width=1250,Ankur Lighting,Glass,White,Indoor (Dry Rated),,IP 20,12 Months,Surface,1360MM (4.46 feet.),,E14,1200MM (3.94 feet.),1200MM (3.94 feet.),,,,,,,,
ceiling-lights,ANKUR 15 LIGHTS SPARKLE CLEAR CRYSTAL CHANDELIER,"₹ 61,000",//www.ankurlighting.com/cdn/shop/products/ankur-15-lights-sparkle-clear-crystal-chandelier-ankur-lighting-1.jpg?v=1695131873&width=1250,Ankur Lighting,Glass,Clear glass crystal,Indoor (Dry Rated),,IP 20,6 Months,Surface,710MM (2.33 feet.),,E14,830MM (2.72 feet.),830MM (2.72 feet.),,No,,,,,,
ceiling-lights,ANKUR VEGAS 6 LIGHT GOLDEN ARMS CRYSTAL CHANDELIER,"₹ 34,000",//www.ankurlighting.com/cdn/shop/products/ankur-vegas-6-light-golden-arms-crystal-chandelier-ankur-lighting-1.jpg?v=1695131873&width=1250,Ankur Lighting,Metal,Gold,Indoor (Dry Rated),,,12 Months,Surface,600MM (1.97 feet.),,E14,450MM (1.48 feet.),450MM (1.48 feet.),,,,,,,110-220V,
ceiling-lights,12 LIGHT LINEAR GLOBE CHANDELIER,"₹ 36,000",//www.ankurlighting.com/cdn/shop/products/12-light-linear-globe-chandelier-ankur-lighting-1.jpg?v=1695131847&width=1250,Ankur Lighting,Metal,Gold Glass / Champagne Glass,Indoor (Dry Rated),,IP 20,12 Months,Surface,(3.5 feet) 1070,,E27,(4 feet) 1200,(1.3 feet) 410,,No,,,,,,
ceiling-lights,ANKUR GLOBE CHANDELIER,"₹ 29,000",//www.ankurlighting.com/cdn/shop/products/ankur-globe-chandelier-ankur-lighting-1.jpg?v=1695131830&width=1250,Ankur Lighting,Metal,Gold / Black,Indoor (Dry Rated),,IP 20,12 Months,Surface,380MM (1.25 feet.),600MM (1.97 feet.),G9,,,,,,,,,,
